id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
554,1164,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
555,1165,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
556,1166,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
557,1167,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
558,1168,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
559,1169,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
560,1170,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
561,1171,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
562,1172,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
563,1173,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
564,1174,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
565,1175,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
566,1176,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
567,1177,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
568,1178,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
569,1179,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
570,1180,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
571,1181,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
572,1182,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
573,1183,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
574,1184,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
575,1185,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
576,1186,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
577,1187,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
578,1188,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
579,1189,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
580,1190,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
581,1191,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
582,1192,SYDNEY,NSW,147.685283,-34.790684,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
583,1193,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
584,1194,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
585,1195,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
586,1196,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
587,1197,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
588,1198,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
589,1199,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
591,1201,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
592,1202,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
593,1203,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
595,1205,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
597,1207,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
598,1208,HAYMARKET,NSW,151.659454,-29.816475,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
599,1209,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8646583,151.2077003,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
600,1210,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,EAST SUBS MC,LVR,Updated 25-Jan-2020,,,,,R1,-33.8646583,151.2077003,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
601,1211,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8646583,151.2077003,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
602,1212,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8650889,151.2077472,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
603,1213,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8646583,151.2077003,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
604,1214,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,AUSTRALIA SQUARE POST SHOP,LVR,Updated 25-Jan-2020,,,,,R1,-33.8646583,151.2077003,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
605,1215,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,AUSTRALIA SQUARE POST SHOP,Post Office Boxes,Updated 25-Jan-2020,,,,,R1,-33.8650889,151.2077472,,,,,,,,,1,1,,,1,1,,,N1,,,Inner West,14170,Sydney,,,
606,1216,GROSVENOR PLACE,NSW,151.034025,-33.741311,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.7421131,151.0336854,,,,,,,,,1,1,,,1,1,,135.83283996582,N1,,,Parramatta,16260,Sydney,,,
607,1217,GROSVENOR PLACE,NSW,151.034025,-33.741311,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.7421131,151.0336854,,,,,,,,,1,1,,,1,1,,135.83283996582,N1,,,Parramatta,16260,Sydney,,,
608,1218,GROSVENOR PLACE,NSW,151.034025,-33.741311,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.7421131,151.0336854,,,,,,,,,1,1,,,1,1,,135.83283996582,N1,,,Parramatta,16260,Sydney,,,
609,1219,GROSVENOR PLACE,NSW,151.034025,-33.741311,GROSVENOR PLACE POST SHOP,LVR,Updated 25-Jan-2020,,,,,R1,-33.7421131,151.0336854,,,,,,,,,1,1,,,1,1,,135.83283996582,N1,,,Parramatta,16260,Sydney,,,
610,1220,GROSVENOR PLACE,NSW,151.034025,-33.741311,GROSVENOR PLACE POST SHOP,Post Office Boxes,Updated 25-Jan-2020,,,,,R1,-33.0100063,151.6579131,,,,,,,,,1,1,,,1,1,,135.83283996582,N1,,,Parramatta,16260,Sydney,,,
611,1221,ROYAL EXCHANGE,NSW,151.207905,-33.86533,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8638362,151.2092356,,,,,,,,,1,1,,,1,1,,,N1,,,Sydney,17200,Sydney,,,
612,1222,ROYAL EXCHANGE,NSW,151.207905,-33.86533,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8638362,151.2092356,,,,,,,,,1,1,,,1,1,,,N1,,,Sydney,17200,Sydney,,,
613,1223,ROYAL EXCHANGE,NSW,151.207905,-33.86533,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8638362,151.2092356,,,,,,,,,1,1,,,1,1,,,N1,,,Sydney,17200,Sydney,,,
614,1224,ROYAL EXCHANGE,NSW,151.207905,-33.86533,ROYAL EXCHANGE POST SHOP,LVR,Updated 25-Jan-2020,,,,,R1,-33.8638362,151.2092356,,,,,,,,,1,1,,,1,1,,,N1,,,Sydney,17200,Sydney,,,
615,1225,ROYAL EXCHANGE,NSW,151.207905,-33.86533,ROYAL EXCHANGE POST SHOP,Post Office Boxes,Updated 25-Jan-2020,,,,,R1,-33.8638362,151.2092356,,,,,,,,,1,1,,,1,1,Sydney,,N1,,,Sydney,17200,Sydney,,,
616,1226,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.871722,151.2067078,,,,,,,,,1,1,,,1,1,,25.3279323577881,N1,,,Sydney,17200,Sydney,,,
617,1227,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.871722,151.2067078,,,,,,,,,1,1,,,1,1,,25.3279323577881,N1,,,Sydney,17200,Sydney,,,
618,1228,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.871722,151.2067078,,,,,,,,,1,1,,,1,1,,25.3279323577881,N1,,,Sydney,17200,Sydney,,,
619,1229,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,QUEEN VICTORIA BUILD POST SHOP,LVR,Updated 25-Jan-2020,,,,,R1,-33.871722,151.2067078,,,,,,,,,1,1,,,1,1,,25.3279323577881,N1,,,Sydney,17200,Sydney,,,
620,1230,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,QUEEN VICTORIA BUILD POST SHOP,Post Office Boxes,Updated 25-Jan-2020,,,,,R1,-33.871722,151.2067078,,,,,,,,,1,1,,,1,1,Sydney,25.3279323577881,N1,,,Sydney,17200,Sydney,,,
621,1231,SYDNEY SOUTH,NSW,151.042528,-33.815551,SYDNEY SOUTH-RET,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,,,Parramatta,16260,Sydney,,,
622,1232,SYDNEY SOUTH,NSW,151.042528,-33.815551,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,,,Parramatta,16260,Sydney,,,
623,1233,SYDNEY SOUTH,NSW,151.042528,-33.815551,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,,,Parramatta,16260,Sydney,,,
624,1234,SYDNEY SOUTH,NSW,151.042528,-33.815551,SYDNEY SOUTH POST SHOP,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,,,Parramatta,16260,Sydney,,,
625,1235,SYDNEY SOUTH,NSW,151.042528,-33.815551,SYDNEY SOUTH POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,Sydney,,N1,,,Parramatta,16260,Sydney,,,
626,1236,HAYMARKET,NSW,151.659454,-29.816475,HAYMARKET POST SHOP,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
627,1237,HAYMARKET,NSW,151.659454,-29.816475,HAYMARKET POST SHOP,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
628,1238,HAYMARKET,NSW,151.659454,-29.816475,HAYMARKET POST SHOP,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
629,1239,HAYMARKET,NSW,151.659454,-29.816475,HAYMARKET POST SHOP,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
630,1240,HAYMARKET,NSW,151.659454,-29.816475,HAYMARKET POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.88092,151.20294,,,,,,,,,1,1,,,1,1,Sydney,1094.21118164063,N1,,,Glen Innes Severn,13010,Sydney,,,
631,1291,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
632,1292,SYDNEY,NSW,151.268071,-33.794883,EAST SUBS MC,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
633,1293,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
634,1294,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
635,1295,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
636,1296,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
637,1297,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
638,1298,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
639,1299,SYDNEY,NSW,151.268071,-33.794883,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8688197,151.2092955,,,,,,,,,1,1,,,1,1,,,N1,PHN101,,Sydney,17200,Sydney,,,
640,1300,DARLINGHURST,NSW,151.220876,-33.877331,DARLINGHURST POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8780176,151.2204441,,,,,,,,,1,1,,,1,1,,,N1,,,Sydney,17200,Sydney,,,
644,1314,EASTERN SUBURBS MC,NSW,151.21,-33.9508,,,,,,,,R1,-33.9508,151.21,,,,,,,,,1,1,,,1,1,,10.8584213256836,N1,,,Randwick,16550,Durack,,,
665,1335,POTTS POINT,NSW,151.117575,-33.82269,POTTS POINT POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.86795,151.22411,,,,,,,,,1,1,,,1,1,Sydney,,N1,,,Ryde,16700,Sydney,,,
666,1340,KINGS CROSS,NSW,148.021014,-35.537721,KINGS CROSS POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-33.8733512,151.2242345,,,,,,,,,1,1,,,1,1,Sydney,,N1,,,Snowy Valleys,17080,Sydney,,,
667,1350,WOOLLAHRA,NSW,151.240508,-33.88871,,,Updated 25-Mar-2020 SA3,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,R1,-33.8865,151.242,,,,,,,,,1,1,,,1,1,,,N1,,,Woollahra,18500,Sydney,,,
668,1355,BONDI JUNCTION,NSW,151.262502,-33.893739,BONDI JUNCTION POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,R1,-33.89145,151.2497,,,,,,,,,1,1,,,1,1,Wentworth,77.9046020507813,N1,,,Waverley,18050,Sydney,,,
669,1360,DOUBLE BAY,NSW,151.241938,-33.87584,DOUBLE BAY POST SHOP,Post Office Boxes,Updated 25-Mar-2020 SA3,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,R1,-33.8775,151.2412,,,,,,,,,1,1,,,1,1,Wentworth,,N1,,,Woollahra,18500,Sydney,,,
672,1401,BROADWAY,NSW,151.199825,-33.884217,NULL,LVR,Updated 25-Mar-2020 SA3,11703,Sydney Inner City,117,Sydney - City and Inner South,R1,-34.7057762,149.135033,,,,,,,,,2,2,,,5,5,,17.7965335845947,N1,,,Sydney,17200,Hume,,,
24069,1405,CHULLORA,NSW,151.0477059,-33.89194485,,Post Office Boxes,Updated 17-Mar-2024 AUSPOST,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,R1,-33.89194485,151.0477059,,,,,,,,,,,,,,,,37.378734588623,,,,Yass Valley,,,,,
674,1419,SOUTHERN SUBURBS MC,NSW,151.094,-34.0641,,,,,,,,R1,-34.0641,151.094,,,,,,,,,2,2,,,2,2,,60.0349731445313,N1,,,Sutherland,17150,Banks,,,
675,1420,STRAWBERRY HILLS,NSW,150.931838,-33.726098,STRAWBERRY HILLS BC,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
676,1422,STRAWBERRY HILLS,NSW,150.931838,-33.726098,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
677,1423,STRAWBERRY HILLS,NSW,150.931838,-33.726098,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
678,1424,STRAWBERRY HILLS,NSW,150.931838,-33.726098,STRAWBERRY HILLS BC,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
679,1425,STRAWBERRY HILLS,NSW,150.931838,-33.726098,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
680,1426,STRAWBERRY HILLS,NSW,150.931838,-33.726098,NULL,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
681,1427,STRAWBERRY HILLS,NSW,150.931838,-33.726098,STRAWBERRY HILLS BC,LVR,Updated 25-Jan-2020,,,,,R1,-33.8882671,151.2078465,,,,,,,,,1,1,,,1,1,,,N1,,,Blacktown,10750,Banks,,,
