cabinet_id,phone,cli,fnn,address_info,street_number,street_name,street_type,locality,state,postcode,latitude,longitude,tty,indigenous_site,product_code,payphones_at_site,locator_address,attributes
07322154X2,0732214276,0732214276,PH:0732214276,QR CENTRAL STN,305,ANN,ST,BRISBANE CITY,QLD,4000,-27.46592,153.0259,,,MPP1,2,"305 ANN ST QR CENTRAL STN, BRISBANE CITY","Card Payphone,Incoming Calls"
07322158X2,0732215942,0732215942,PH:0732215942,CNR EDWARD ST,270,ANN,ST,BRISBANE CITY,QLD,4000,-27.466603,153.025618,,,MPP1,2,"270 ANN ST CNR EDWARD ST, BRISBANE CITY","Card Payphone,Incoming Calls"
07322165X2,0732212319,0455658373,PH:0732212319,O/S CITY HALL,70,ADELAIDE,ST,BRISBANE CITY,QLD,4000,-27.469342,153.023724,,,MPP1W,1,"70 ADELAIDE ST O/S CITY HALL, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
07322173X2,0732115145,0732115145,PH:0732115145,OS TRANSIT CENTRE,171,ROMA,ST,BRISBANE CITY,QLD,4000,-27.466555,153.019212,,,MPP1,2,"171 ROMA ST OS TRANSIT CENTRE, BRISBANE CITY","Card Payphone,Incoming Calls"
07322915X2,0732293107,0455147017,PH:0732293107,NR GEORGE ST,15,ADELAIDE,ST,BRISBANE CITY,QLD,4000,-27.469978,153.023127,,,MPP1W,1,"15 ADELAIDE ST NR GEORGE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322918X2,0732298502,0448423809,PH:0732298502,NR KGS BUS STN ENT,88,ADELAIDE,ST,BRISBANE CITY,QLD,4000,-27.469157,153.024144,,,MPP1W,1,"88 ADELAIDE ST NR KGS BUS STN ENT, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
07322920X2,0732298286,0732298286,PH:0732298286,NR ALBERT ST,131,MARGARET,ST,BRISBANE CITY,QLD,4000,-27.472812,153.028162,,,MPP1,1,"131 MARGARET ST NR ALBERT ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322921X2,0732298220,0732298220,PH:0732298220,CNR EDWARD ST,270,ANN,ST,BRISBANE CITY,QLD,4000,-27.466603,153.025618,,,MPP1,2,"270 ANN ST CNR EDWARD ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322922X2,0732298190,0439519572,PH:0732298190,CNR ALICE ST,3,EDWARD,ST,BRISBANE CITY,QLD,4000,-27.471918,153.030551,,,MPP1W,1,"3 EDWARD ST CNR ALICE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07322926X2,0732299570,0436353241,PH:0732299570,CNR EDWARD ST,201,ELIZABETH,ST,BRISBANE CITY,QLD,4000,-27.469379,153.027515,,,MPP1W,1,"201 ELIZABETH ST CNR EDWARD ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322927X2,0732299415,0408684920,PH:0732299415,NR ELIZABETH ST,123,ALBERT,ST,BRISBANE CITY,QLD,4000,-27.470718,153.026349,,,MPP1W,1,"123 ALBERT ST NR ELIZABETH ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322929X2,0732299159,0455343362,PH:0732299159,OS CITY HALL NRBUS,54,ADELAIDE,ST,BRISBANE CITY,QLD,4000,-27.469459,153.023586,,,MPP1W,1,"54 ADELAIDE ST OS CITY HALL NRBUS, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07322951X2,0732291565,0418425943,PH:0732291565,NR CENTRE STAGE,72,QUEEN,ST,BRISBANE CITY,QLD,4000,-27.470452,153.024051,,,MPP1W,2,"72 QUEEN ST NR CENTRE STAGE, BRISBANE CITY","Card Payphone,Incoming Calls"
07322952X2,0732294016,0455256878,PH:0732294016,NR MYER CENTRE,91,QUEEN,ST,BRISBANE CITY,QLD,4000,-27.470243,153.024544,,,MPP1W,1,"91 QUEEN ST NR MYER CENTRE, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07322956X2,0732297903,0732297903,PH:0732297903,OS TRANSIT CENTRE,171,ROMA,ST,BRISBANE CITY,QLD,4000,-27.466555,153.019212,,,MPP1,2,"171 ROMA ST OS TRANSIT CENTRE, BRISBANE CITY","Card Payphone,Incoming Calls"
07323602X2,0732364691,0455994709,PH:0732364691,NR TURBOT ST,58,ROMA,ST,BRISBANE CITY,QLD,4000,-27.467679,153.022072,,,MPP1W,1,"58 ROMA ST NR TURBOT ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07323604X2,0732115254,0732115254,PH:0732115254,NR ROMA ST,20,MAKERSTON,ST,BRISBANE CITY,QLD,4000,-27.466868,153.018773,,,MPP1,1,"20 MAKERSTON ST NR ROMA ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07323605X2,0732115249,0499881820,PH:0732115249,NR GEORGE ST,35,TURBOT,ST,BRISBANE CITY,QLD,4000,-27.468954,153.021135,,,MPP1W,2,"35 TURBOT ST NR GEORGE ST, BRISBANE CITY","Card Payphone,Incoming Calls"
07323606X2,0732363683,0455836388,PH:0732363683,CNR 414 GEORGE ST,43,TANK,ST,BRISBANE CITY,QLD,4000,-27.46813,153.020419,,,MPP1W,1,"43 TANK ST CNR 414 GEORGE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07323608X2,0732363680,0732363680,PH:0732363680,NR GEORGE/ROMA STS,59,HERSCHEL,ST,BRISBANE CITY,QLD,4000,-27.46711,153.020107,,,MPP1,2,"59 HERSCHEL ST NR GEORGE/ROMA STS, BRISBANE CITY","Card Payphone,Incoming Calls"
07323609X2,0732115132,0732115132,PH:0732115132,QR ROMA STATION,171,ROMA,ST,BRISBANE CITY,QLD,4000,-27.465237,153.019031,,,MPP1,1,"PLATFM 6 171 ROMA ST QR ROMA STATION, BRISBANE CITY","Card Payphone,Incoming Calls"
07323611X2,0732362095,0436376162,PH:0732362095,,97,MARY,ST,BRISBANE CITY,QLD,4000,-27.471886,153.027687,,,MPP1W,1,"97 MARY ST , BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07323612X2,0732115091,0732115091,PH:0732115091,QR ROMA STATION,171,ROMA,ST,BRISBANE CITY,QLD,4000,-27.465052,153.018968,TTY,,MPP1,1,"PLATFM 8 171 ROMA ST QR ROMA STATION, BRISBANE CITY","Card Payphone,TTY,Incoming Calls"
07323614X2,0732115129,0732115129,PH:0732115129,QR ROMA STATION,171,ROMA,ST,BRISBANE CITY,QLD,4000,-27.465696,153.018774,,,MPP1,1,"PLATFM 4 171 ROMA ST QR ROMA STATION, BRISBANE CITY","Card Payphone,Incoming Calls"
07323616X2,0732361641,0732361641,PH:0732361641,NR ALBERT ST,111,ELIZABETH,ST,BRISBANE CITY,QLD,4000,-27.470636,153.025832,,,MPP1,2,"111 ELIZABETH ST NR ALBERT ST, BRISBANE CITY","Card Payphone,Incoming Calls"
07323617X2,0732363682,0436431755,PH:0732363682,NR GEORGE ST,35,TURBOT,ST,BRISBANE CITY,QLD,4000,-27.468954,153.021135,,,MPP1W,2,"35 TURBOT ST NR GEORGE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07323618X2,0732363684,0732363684,PH:0732363684,NR GEORGE/ROMA STS,59,HERSCHEL,ST,BRISBANE CITY,QLD,4000,-27.46711,153.020107,,,MPP1,2,"59 HERSCHEL ST NR GEORGE/ROMA STS, BRISBANE CITY","Card Payphone,Incoming Calls"
07323619X2,0730031589,0448455178,PH:0730031589,CNR ADELAIDE ST,304,GEORGE,ST,BRISBANE CITY,QLD,4000,-27.469918,153.02238,,,MPP1W,1,"304 GEORGE ST CNR ADELAIDE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07336935X2,0733699973,0448159168,PH:0733699973,NR PRINCESS ST,210,PETRIE,TCE,BRISBANE CITY,QLD,4000,-27.461713,153.014454,,,MPP1W,1,"210 PETRIE TCE NR PRINCESS ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07383100X2,0738310351,0455779475,PH:0738310351,OPP BERRY ST,193,WICKHAM,TCE,BRISBANE CITY,QLD,4000,-27.465411,153.024076,,,MPP1W,1,"193 WICKHAM TCE OPP BERRY ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07383103X2,0738311218,0448896055,PH:0738311218,NR ADELAIDE ST,488,QUEEN,ST,BRISBANE CITY,QLD,4000,-27.464277,153.03126,,,MPP1W,1,"488 QUEEN ST NR ADELAIDE ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07383109X2,0738315679,0455424098,PH:0738315679,CNR WHARF ST,369,ANN,ST,BRISBANE CITY,QLD,4000,-27.464118,153.029049,,,MPP1W,1,"369 ANN ST CNR WHARF ST, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07383110X2,0738316151,0455834147,PH:0738316151,NR CLARK LANE,410,ANN,ST,BRISBANE CITY,QLD,4000,-27.462995,153.030266,,,MPP1W,1,"432 ANN ST NR CLARK LANE, BRISBANE CITY","Card Payphone,Incoming Calls,WIFI Hotspot"
07552760X1,0755276614,0755276614,PH:0755276614,LIGHT RAIL STN,2620,GOLD COAST,HWY,BROADBEACH,QLD,4218,-28.035423,153.431132,,,MPP1,1,"2620 GOLD COAST HWY LIGHT RAIL STN, BROADBEACH","Card Payphone,Incoming Calls"
07553164X2,0755316819,0436346115,PH:0755316819,NR MARGARET ST,2633,GOLD COAST,HWY,BROADBEACH,QLD,4218,-28.035076,153.431487,,,MPP1W,1,"2633 GOLD COAST HWY NR MARGARET ST, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07553831X2,0755386383,0455480135,PH:0755386383,CNR SURF PDE,17,ARMRICK,AVE,BROADBEACH,QLD,4218,-28.02045,153.43126,,,MPP1W,1,"17 ARMRICK AVE CNR SURF PDE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07553848X2,0755386327,0448817203,PH:0755386327,NR QUEENSLAND AVE,2719,GOLD COAST,HWY,BROADBEACH,QLD,4218,-28.028103,153.430088,,,MPP1W,1,"2719 GOLD COAST HWY NR QUEENSLAND AVE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07553851X2,0755383959,0755383959,PH:0755383959,NR SURF PDE,19,PHILLIP,AVE,BROADBEACH,QLD,4218,-28.03182,153.43206,,,MPP1,1,"19 PHILLIP AVE NR SURF PDE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07556100X7,0755610928,0419894070,PH:0755610928,O/S KURRAWA SLSC,160,OLD BURLEIGH,RD,BROADBEACH,QLD,4218,-28.029032,153.434101,,,MPP1W,1,"LOT 2 160 OLD BURLEIGH RD O/S KURRAWA SLSC, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07557028X2,0755702673,0448322118,PH:0755702673,CNR ALEXANDRA AVE,7,SURF,PDE,BROADBEACH,QLD,4218,-28.03595,153.43273,,,MPP1W,1,"7 SURF PDE CNR ALEXANDRA AVE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07559236X2,0755923931,0436385834,PH:0755923931,OS CAROUSELR,17,VICTORIA,AVE,BROADBEACH,QLD,4218,-28.02914,153.432185,,,MPP1W,1,"17 VICTORIA AVE OS CAROUSELR, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07559240X7,0755924375,0455508187,PH:0755924375,NR MARGARET AVE,184,OLD BURLEIGH,RD,BROADBEACH,QLD,4218,-28.0333,153.43482,,,MPP1W,1,"184 OLD BURLEIGH RD NR MARGARET AVE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07559241X1,0755924198,0455444723,PH:0755924198,NEXT TO IDF RM,81,SURF,PDE,BROADBEACH,QLD,4218,-28.029579,153.433007,,,MPP1W,1,"GRND FLR 81 SURF PDE NEXT TO IDF RM, BROADBEACH","Card Payphone,Incoming Calls"
07559262X2,0755926952,0455860896,PH:0755926952,NR VICTORIA AVE,2707,GOLD COAST,AVE,BROADBEACH,QLD,4218,-28.02884,153.43022,,,MPP1W,1,"2707 GOLD COAST AVE NR VICTORIA AVE, BROADBEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
07553832X2,0755386419,0455780917,PH:0755386419,CNR NYANDA PDE,57,RIO VISTA,BLV,BROADBEACH WATERS,QLD,4218,-28.025433,153.417579,,,MPP1,1,"57 RIO VISTA BLV CNR NYANDA PDE, BROADBEACH WATERS","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07557512X1,0755751049,0755751049,PH:0755751049,NR BED BATH TABLE,2,HOOKER,BLV,BROADBEACH WATERS,QLD,4218,-28.035944,153.426049,,,MPP1,1,"2 HOOKER BLV NR BED BATH TABLE, BROADBEACH WATERS","Card Payphone,Incoming Calls"
07557536X2,0755753891,0436448437,PH:0755753891,NR ALASKA AVE,49,CYPRESS,DRV,BROADBEACH WATERS,QLD,4218,-28.03198,153.40359,,,MPP1W,1,"49 CYPRESS DRV NR ALASKA AVE, BROADBEACH WATERS","Card Payphone,Incoming Calls"
07337400X2,0733741060,0483077341,PH:0733741060,NR BOSCOMBE RD,546,BROOKFIELD,RD,BROOKFIELD,QLD,4069,-27.493392,152.912728,,,MPP1W,1,"546 BROOKFIELD RD NR BOSCOMBE RD, BROOKFIELD","Card Payphone,Incoming Calls"
07469390X2,0746939106,0746939106,PH:0746939106,NR MARCH ST,54,WARE,ST,BROOKSTEAD,QLD,4364,-27.759008,151.447023,,,MPP1,1,"54 WARE ST NR MARCH ST, BROOKSTEAD","Card Payphone,Incoming Calls"
07347003X1,0734700792,0447932407,PH:0734700792,QR SPRNGFLD CENTRL,0,SIR LLEW EDWARDS,DRV,BROOKWATER,QLD,4300,-27.674262,152.902689,,,MPP1,1,"LOT 1 0 SIR LLEW EDWARDS DRV QR SPRNGFLD CENTRL, BRKWTR BROOKWATER","Card Payphone,Incoming Calls"
07380003X2,0738001414,0447788722,PH:0738001414,NR WEMBLEY RD,266,BROWNS PLAINS,RD,BROWNS PLAINS,QLD,4118,-27.664056,153.06332,,,MPP1W,1,"266 BROWNS PLAINS RD NR WEMBLEY RD, BROWNS PLAINS","Card Payphone,Incoming Calls"
07380006X2,0738004002,0476162076,PH:0738004002,WEST POINT S/C,8,BROWN PLAINS,RD,BROWNS PLAINS,QLD,4118,-27.659969,153.039313,,,MPP1W,2,"8 BROWN PLAINS RD WEST POINT S/C, BROWNS PLAINS","Card Payphone,Incoming Calls"
07380008X2,0738004592,0484127517,PH:0738004592,WEST POINT S/C,8,BROWN PLAINS,RD,BROWNS PLAINS,QLD,4118,-27.659969,153.039313,,,MPP1W,2,"SHOP 2 8 BROWN PLAINS RD WEST POINT S/C, BROWNS PLAINS","Card Payphone,Incoming Calls"
07380010X2,0738006647,0459047706,PH:0738006647,NR WEMBLEY RD,251,BROWNS PLAINS,RD,BROWNS PLAINS,QLD,4118,-27.663868,153.061213,,,MPP1W,1,"251 BROWNS PLAINS RD NR WEMBLEY RD, BROWNS PLAINS","Card Payphone,Incoming Calls"
07380601X1,0738066057,0427043378,PH:0738066057,OS GP NR TAXI RANK,27,BROWNS PLAINS,RD,BROWNS PLAINS,QLD,4118,-27.661744,153.041008,TTY,,MPP1,1,"27 BROWNS PLAINS RD OS GP NR TAXI RANK, BROWNS PLAINS","Card Payphone,TTY,Incoming Calls"
07495461X2,0749546801,0418138202,PH:0749546801,HIBISCUS SHOPPING,46,DOWNIE,AVE,BUCASIA,QLD,4750,-21.03692,149.1581,,,MPP1,1,"46 DOWNIE AVE HIBISCUS SHOPPING, BUCASIA","Card Payphone,Incoming Calls"
07544410X2,0754441559,0408131628,PH:0754441559,OS KAWANA SURF CL,99,PACIFIC,BLV,BUDDINA,QLD,4575,-26.703497,153.134194,,,MPP1W,1,"99 PACIFIC BLV OS KAWANA SURF CL, BUDDINA","Card Payphone,Incoming Calls,WIFI Hotspot"
07544481X2,0754448139,0437474799,PH:0754448139,KAWANA WTRS MARINA,16,ORANA,ST,BUDDINA,QLD,4575,-26.699764,153.128484,,,MPP1W,1,"16 ORANA ST KAWANA WTRS MARINA, BUDDINA","Card Payphone,Incoming Calls"
07547805X2,0754780218,0455735705,PH:0754780218,NEAR CNR PARKANA *,8,POINT CARTWRIGHT,DRV,BUDDINA,QLD,4575,-26.6888,153.13422,,,MPP1W,1,"10 POINT CARTWRIGHT DRV NR PARKANA CRS, BUDDINA","Card Payphone,Incoming Calls"
07544334X2,0754438267,0409892132,PH:0754438267,CNR WISES RD,2,KAYLEIGH,DRV,BUDERIM,QLD,4556,-26.671903,153.09097,,,MPP1W,1,"2 KAYLEIGH DRV CNR WISES RD, BUDERIM","Card Payphone,Incoming Calls"
07544480X2,0754448109,0456359396,PH:0754448109,BUDERIM GARDENS RE,405,MOOLOOLABA,RD,BUDERIM,QLD,4556,-26.677118,153.093375,,,MPP1W,1,"405 MOOLOOLABA RD BUDERIM GARDENS RE, BUDERIM","Card Payphone,Incoming Calls"
07544550X2,0754455160,0437526068,PH:0754455160,NR JONES RD,1,PITTARDS,RD,BUDERIM,QLD,4556,-26.663731,153.051626,,,MPP1W,1,"1 PITTARDS RD NR JONES RD, BUDERIM","Card Payphone,Incoming Calls"
07544561X2,0754456068,0428176121,PH:0754456068,NR SHORT ST,98,KING,ST,BUDERIM,QLD,4556,-26.682657,153.065733,,,MPP1,1,"98 KING ST NR SHORT ST, BUDERIM","Card Payphone,Incoming Calls"
07544563X2,0754456219,0473217139,PH:0754456219,NR HIGHLAND PL,152,BURNETT,ST,BUDERIM,QLD,4556,-26.692396,153.044551,,,MPP1,1,"152 BURNETT ST NR HIGHLAND PL, BUDERIM","Card Payphone,Incoming Calls"
07544567X2,0754456180,0419386839,PH:0754456180,NEAR BUDERIM FEST,67,BURNETT,ST,BUDERIM,QLD,4556,-26.687202,153.049281,,,MPP1,1,"67 BURNETT ST NEAR BUDERIM FEST, BUDERIM","Card Payphone,Incoming Calls,WIFI Hotspot"
07547671X2,0754767239,0474256719,PH:0754767239,NR 1 LAKESHORE AVE,0,NORTH BUDERIM,BLV,BUDERIM,QLD,4556,-26.66649,153.06342,,,MPP1,1,"0 NORTH BUDERIM BLV NR 1 LAKESHORE AVE, BUDERIM","Card Payphone,Incoming Calls"
07547700X2,0754770134,0448251478,PH:0754770134,NR LINDSAY RD,58,BURNETT,ST,BUDERIM,QLD,4556,-26.686361,153.049845,,,MPP1,1,"58 BURNETT ST NR LINDSAY RD, BUDERIM","Card Payphone,Incoming Calls,WIFI Hotspot"
07547820X2,0754782095,0447199478,PH:0754782095,THE MEADOWS S/C,63,KARAWATHA,ST,BUDERIM,QLD,4556,-26.693592,153.08184,,,MPP1,1,"63 KARAWATHA ST THE MEADOWS S/C, BUDERIM","Card Payphone,Incoming Calls,WIFI Hotspot"
07339501X2,0733955768,0427896753,PH:0733955768,NR BYRON ST,142,APOLLO,RD,BULIMBA,QLD,4171,-27.444136,153.06359,,,MPP1W,1,"142 APOLLO RD NR BYRON ST, BULIMBA","Card Payphone,Incoming Calls,WIFI Hotspot"
07339900X2,0733992184,0409389410,PH:0733992184,PRINCESS ST CBA,126,OXFORD,ST,BULIMBA,QLD,4171,-27.451103,153.05792,,,MPP1W,2,"126 OXFORD ST PRINCESS ST CBA, BULIMBA","Card Payphone,Incoming Calls"
07339925X2,0733996419,0456061017,PH:0733996419,PRINCESS ST CBA,126,OXFORD,ST,BULIMBA,QLD,4171,-27.451103,153.05792,,,MPP1W,2,"126 OXFORD ST PRINCESS ST CBA, BULIMBA","Card Payphone,Incoming Calls,WIFI Hotspot"
07339926X2,0733996973,0476429712,PH:0733996973,NR STUART ST,145,OXFORD,ST,BULIMBA,QLD,4171,-27.451356,153.058821,,,MPP1W,1,"145 OXFORD ST NR STUART ST, BULIMBA","Card Payphone,Incoming Calls"
07339931X2,0733991320,0457309151,PH:0733991320,NR SHELL SERV STN,211,OXFORD,ST,BULIMBA,QLD,4171,-27.45183,153.061963,,,MPP1W,1,"211 OXFORD ST NR SHELL SERV STN, BULIMBA","Card Payphone,Incoming Calls"
07415110X2,0741513449,0741513449,PH:0741513449,CNR WOONGARRA ST,23,TANTITHA,ST,BUNDABERG CENTRAL,QLD,4670,-24.865948,152.353459,,,MPP1,1,"23 TANTITHA ST CNR WOONGARRA ST, BUNDABERG CENTRAL","Card Payphone,Incoming Calls,WIFI Hotspot"
07415200X1,0741525349,0741525349,PH:0741525349,HINKLER SC,16,MARYBOROUGH,ST,BUNDABERG CENTRAL,QLD,4670,-24.871975,152.349308,,,MPP1,1,"16 MARYBOROUGH ST HINKLER SC, BUNDABERG CENTRAL","Card Payphone,Incoming Calls"
07415306X2,0741533500,0741533500,PH:0741533500,NR BOURBONG ST,20,TARGO,ST,BUNDABERG CENTRAL,QLD,4670,-24.865915,152.351275,,,MPP1,1,"20 TARGO ST NR BOURBONG ST, BUNDABERG CENTRAL","Card Payphone,Incoming Calls,WIFI Hotspot"
07415310X2,0741533530,0741533530,PH:0741533530,NR TARGO ST,61,BOURBONG,ST,BUNDABERG CENTRAL,QLD,4670,-24.865145,152.35192,,,MPP1,1,"61 BOURBONG ST NR TARGO ST, BUNDABERG CENTRAL","Card Payphone,Incoming Calls,WIFI Hotspot"
07415311X2,0741533540,0741533540,PH:0741533540,TARGET ARCADE,58,BOURBONG,ST,BUNDABERG CENTRAL,QLD,4670,-24.865347,152.352571,,,MPP1,1,"58 BOURBONG ST TARGET ARCADE, BUNDABERG CENTRAL","Card Payphone,Incoming Calls"
07415317X2,0741533922,0741533922,PH:0741533922,QR BUNDABERG,3,MCLEAN,ST,BUNDABERG CENTRAL,QLD,4670,-24.867931,152.345211,,,MPP1,1,"3 MCLEAN ST QR BUNDABERG, BUNDABERG CENTRAL","Card Payphone,Incoming Calls"
07415337X2,0741533946,0741533946,PH:0741533946,NR BAROLIN ST,156,BOURBONG,ST,BUNDABERG CENTRAL,QLD,4670,-24.866153,152.349379,,,MPP1,1,"156 BOURBONG ST NR BAROLIN ST, BUNDABERG CENTRAL","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
07415356X2,,,,BUNDABERG EXCH,157,BOURBONG,ST,BUNDABERG CENTRAL,QLD,4670,-24.866054999999999,152.348185,TTY,,MPP1W,1,,
07415359X2,0741536320,0437600510,PH:0741536320,NR OPP TARGO ST,101,BOURBONG,ST,BUNDABERG CENTRAL,QLD,4670,-24.865512,152.350491,,,MPP1W,1,"OS  101 BOURBONG ST NR OPP TARGO ST, BUNDABERG CENTRAL","Card Payphone,Incoming Calls,WIFI Hotspot"
07415430X1,0741543741,0741543741,PH:0741543741,BUNDABERG PLAZA,19,MARYBOROUGH,ST,BUNDABERG CENTRAL,QLD,4670,-24.87122,152.34752,,,MPP1,1,"19 MARYBOROUGH ST BUNDABERG PLAZA, BUNDABERG CENTRAL","Card Payphone,Incoming Calls"
07415302X2,0741533201,0436421160,PH:0741533201,NR LEIVESLEY ST,135,BARGARA,RD,BUNDABERG EAST,QLD,4670,-24.852983,152.380979,,,MPP1W,1,"135 BARGARA RD NR LEIVESLEY ST, BUNDABERG EAST","Card Payphone,Incoming Calls"
07415318X2,0741533923,0741533923,PH:0741533923,NR MARY ST,42,PRINCESS,ST,BUNDABERG EAST,QLD,4670,-24.859446,152.368879,,,MPP1,1,"42 PRINCESS ST NR MARY ST, BUNDABERG EAST","Card Payphone,Incoming Calls"
07415348X2,0741534732,0427452850,PH:0741534732,S OF BUNDA ST,72,PRINCESS,ST,BUNDABERG EAST,QLD,4670,-24.856823,152.371157,,,MPP1W,1,"72 PRINCESS ST S OF BUNDA ST, BUNDABERG EAST","Card Payphone,Incoming Calls,WIFI Hotspot"
07415319X2,0741533925,0484092175,PH:0741533925,NR QUEEN ST,67,PERRY,ST,BUNDABERG NORTH,QLD,4670,-24.859962,152.34372,,,MPP1,1,"67 PERRY ST NR QUEEN ST, BUNDABERG SOUTH","Card Payphone,Incoming Calls"
07415322X2,0741533930,0741533930,PH:0741533930,NR MARKS ST,3,BARBER,ST,BUNDABERG NORTH,QLD,4670,-24.850385,152.340138,,,MPP1,1,"3 BARBER ST NR MARKS ST, BUNDABERG SOUTH","Card Payphone,Incoming Calls,WIFI Hotspot"
07415329X2,0741533938,0455720525,PH:0741533938,NR RAE ST,66,MOUNT PERRY,RD,BUNDABERG NORTH,QLD,4670,-24.851076,152.327677,,,MPP1W,1,"66 MOUNT PERRY RD NR RAE ST, BUNDABERG SOUTH","Card Payphone,Incoming Calls"
07415351X2,0741534689,0498749044,PH:0741534689,CNR DOWLING STREET,37,FAIRYMEAD,RD,BUNDABERG NORTH,QLD,4670,-24.844572,152.34623,,,MPP1,1,"37 FAIRYMEAD RD CNR DOWLING STREET, BUNDABERG SOUTH","Card Payphone,Incoming Calls"
07415321X2,0741533928,0437279725,PH:0741533928,NR BOUNDARY ST,26,WYPER,ST,BUNDABERG SOUTH,QLD,4670,-24.872148,152.362304,,,MPP1W,1,"26 WYPER ST NR BOUNDARY ST, BUNDABERG NORTH","Card Payphone,Incoming Calls"
07415331X2,0741533940,0741533940,PH:0741533940,NR MARYBOROUGH ST,71,RUDDELL,ST,BUNDABERG SOUTH,QLD,4670,-24.876271,152.350312,,,MPP1,1,"71 RUDDELL ST NR MARYBOROUGH ST, BUNDABERG NORTH","Card Payphone,Incoming Calls"
07415342X2,0741534089,0482954968,PH:0741534089,NR HUNTER ST,56,BURNETT,ST,BUNDABERG SOUTH,QLD,4670,-24.873241,152.357613,,,MPP1,1,"56 BURNETT ST NR HUNTER ST, BUNDABERG NORTH","Card Payphone,Incoming Calls"
07415345X2,0741534094,0741534094,PH:0741534094,NR TARGO ST,63,BURNETT,ST,BUNDABERG SOUTH,QLD,4670,-24.874113,152.354066,,,MPP1,1,"63 BURNETT ST NR TARGO ST, BUNDABERG NORTH","Card Payphone,Incoming Calls"
07415305X1,0741531259,0741531259,PH:0741531259,PILLAR TRIAGE AREA,273,BOURBONG,ST,BUNDABERG WEST,QLD,4670,-24.869114,152.335589,,,MPP1,1,"273 BOURBONG ST PILLAR TRIAGE AREA, BUNDABERG","Card Payphone,Incoming Calls"
07415306X1,0741531742,0741531742,PH:0741531742,ADMIN AREA,273,BOURBONG,ST,BUNDABERG WEST,QLD,4670,-24.869515,152.33553,,,MPP1,1,"273 BOURBONG ST ADMIN AREA, BUNDABERG","Card Payphone,Incoming Calls,WIFI Hotspot"
07415314X2,0741533596,0447141672,PH:0741533596,NR BINGERA ST,245,BOURBONG,ST,BUNDABERG WEST,QLD,4670,-24.868017,152.341291,,,MPP1W,1,"245 BOURBONG ST NR BINGERA ST, BUNDABERG","Card Payphone,Incoming Calls,WIFI Hotspot"
07415339X2,0741533948,0484767762,PH:0741533948,BUNDABERG HOSPITAL,271,BOURBONG,ST,BUNDABERG WEST,QLD,4670,-24.8694,152.33626,,,MPP1,1,"271 BOURBONG ST BUNDABERG HOSPITAL, BUNDABERG","Card Payphone,Incoming Calls"
07415344X2,0741534093,0741534093,PH:0741534093,NR BRANYAN ST,65,ELECTRA,ST,BUNDABERG WEST,QLD,4670,-24.872926,152.341731,,,MPP1,1,"65 ELECTRA ST NR BRANYAN ST, BUNDABERG","Card Payphone,Incoming Calls"
07553838X2,0755387637,0755387637,PH:0755387637,MAIL BUSINESS CNTR,26,CROMBIE,AVE,BUNDALL,QLD,4217,-28.00323,153.41234,,,MPP1,1,"26 CROMBIE AVE MAIL BUSINESS CNTR, BUNDALL","Card Payphone,Incoming Calls"
